post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648444962072258	e0a076971fe0db66d68ef83bef59a27b573ade2b	0	Estou aqui!!!	2015-12-08T03:07:45+0000	2
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445095405578	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	1	Vamos! Cuál es el plan?	2015-12-08T03:08:49+0000	0
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445528738868	e0a076971fe0db66d68ef83bef59a27b573ade2b	1	Amanhã iremos ao centro durante o dia!	2015-12-08T03:10:36+0000	0
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445032072251	e0a076971fe0db66d68ef83bef59a27b573ade2b	0	Irei passear com Alexandra amanhã, vamos?!	2015-12-08T03:08:24+0000	1
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445462072208	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	1	yeeeeeeah!	2015-12-08T03:10:15+0000	0
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445212072233	e0a076971fe0db66d68ef83bef59a27b573ade2b	0	E quanto a todo o resto da programação, podemos fazer tudo isso que você quer! :D	2015-12-08T03:09:08+0000	0
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445525405535	c266b7f847ce0dab6aa6273523738e666383a428	0	posso encontrar vcs a noite	2015-12-08T03:10:35+0000	2
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445868738834	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	1	Esa es la actitud!	2015-12-08T03:12:34+0000	1
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445605405527	c266b7f847ce0dab6aa6273523738e666383a428	0	para tomarmos um alcool	2015-12-08T03:11:00+0000	3
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648445822072172	e0a076971fe0db66d68ef83bef59a27b573ade2b	0	Oba! \o/	2015-12-08T03:12:13+0000	0
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648451225404965	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	1	Arroja un número de teléfono	2015-12-08T03:25:45+0000	0
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648450958738325	c266b7f847ce0dab6aa6273523738e666383a428	0	venham almocar comigo na sala sao paulo quarta	2015-12-08T03:24:41+0000	2
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648453548738066	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	1	Sergio Bromberg, se vc e Pedro Paulo Rocha tiverem a oportunidade e paciência, aconselho btte q se encontrem e se pah passem um tempo flutuando.	2015-12-08T03:32:22+0000	1
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648453748738046	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	1	Pedro Paulo Rocha, mts sdds, estimado. Emano-me pelo Sergio Bromberg, que é o que consigo no momento.	2015-12-08T03:33:21+0000	1
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648452808738140	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	Pedro Paulo Rocha, anima? Gostei btte do Sergio Bromberg, acho q gostará tb.	2015-12-08T03:30:27+0000	1
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648453008738120	c155fd517c5e383f2e5abc1ede7026c5739a9f52	0	Lo que no Puedo resistir Es la envidia. Disfruta	2015-12-08T03:31:01+0000	2
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648665702050184	c266b7f847ce0dab6aa6273523738e666383a428	0	marquem e me informem	2015-12-08T19:20:28+0000	0
1645390789044342_1648442312072523	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Gente! No pude resistir_ y me quedé unos días más no Brasil... Llegué hoy a Sao Paulo y me quedaré unas tres semanas más. Me gustaría ver a quienes estén aquí! Tienen planeado reunirse algún día? Por otro lado_ me gustaría conocer algunos centros de innovación/arte electrónico/casas culturales. Alguna recomendación?	2015-12-08T02:52:31+0000	1648665792050175	c266b7f847ce0dab6aa6273523738e666383a428	0	so nao posso sexta e sabado, vou participar de uma competicao de natacao em sao sebastiao	2015-12-08T19:20:58+0000	0
1645390789044342_1648618745388213	3a6d7f19de7db3e8155fb78901bc9e97f89eb2b5	Hola a todxs! Aquí les comparto el registro del proceso de _Aprender brincando_ =)	2015-12-08T15:37:07+0000	1648631358720285	a9ea7ca77d675f089d01f9085af25c00f0d23da7	0	😍	2015-12-08T16:51:47+0000	1
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648153075434780	237cdcdf0c044003eedc242755e53f59a9112749	1	Esperar Ítala chegar!	2015-12-06T21:34:49+0000	1
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648224682094286	3f1c697aa03b6dfd46eea133deb938fd9c8d2de4	1	Cheguei!!! Vamo pela lista da CDD pra envolver a galera também, estou à disposição hein?! Vamo que Vamo!	2015-12-07T04:48:16+0000	2
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648588182057936	be92952068569366a1fed18539aabefb4cc5dd5c	1	Qual a boa hoje?! Acordei tarde não pude ir no encontro hacker...	2015-12-08T13:06:47+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648144408768980	be92952068569366a1fed18539aabefb4cc5dd5c	0	Itala Herta Élbio Ribeiro pensam em apresentar algo??	2015-12-06T20:32:54+0000	1
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648149112101843	2a87382d948abc9e94bb28de6d7585a85dc42359	0	Necessito de resposta URGENTE!	2015-12-06T21:08:09+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648151865434901	2c0d8a1cf03adefa3d27319108c9c1e98cc36f77	0	que legal! pena que não estaremos no dia 9, caixa mágica chega dia 10	2015-12-06T21:25:57+0000	1
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648205582096196	c89f9b707fa29d407d7c53dcd2e3345ad850d462	0	jardins suspensos. te mandei um email	2015-12-07T02:31:50+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648539055396182	9e832e190ff89e22f8d8a43aa45703019e630d70	0	Laura já confirmou por email.	2015-12-08T09:39:43+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648585758724845	c89f9b707fa29d407d7c53dcd2e3345ad850d462	0	Laura Moraes , não recebi seu email!!!	2015-12-08T12:57:55+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648585778724843	c89f9b707fa29d407d7c53dcd2e3345ad850d462	0	marinafraga00@gmail.com	2015-12-08T12:58:03+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648587978724623	2a87382d948abc9e94bb28de6d7585a85dc42359	0	Recebi os emails de vcs mas ainda estou tentado duvidas de passar video e se serao duas apresentacoes ou so uma. assim q tiver resposts eu mando emoail, facebok, telegram e sinal de fumaca	2015-12-08T13:06:16+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648599868723434	9e832e190ff89e22f8d8a43aa45703019e630d70	0	belgoudart@gmail.com	2015-12-08T13:56:00+0000	0
1645390789044342_1648140172102737	2a87382d948abc9e94bb28de6d7585a85dc42359	COMUNICADO: Esta confirmada a roda de conversa e apresentação  dos protótipos do LABiCBR no dia 09 no Emergências. Quem estiver aqui no Rio de Janeiro e quiser fazer a apresentação precisa me confirmar e passar o nome_ grupo e contato. Vou conduzir a roda com vocês_ já estou aqui no Rio. Preciso dessas confirmações com urgência no meu email:  laurabdemoraes@gmail.com	2015-12-06T19:58:57+0000	1648608895389198	2a87382d948abc9e94bb28de6d7585a85dc42359	0	Confirmada a mesa do Labic amanha. Será SOMENTE as 10h até 12h no espaço cinema na Fundição Progresso na Lapa. Será possivel passar vídeo, tragam o vídeo no pendrive (a internet está instável, pode ser que não funcione). O computador da sala deve rodar windows. Cada grupo terá no máximo 10 minutos para apresentação. Depois das apresentações proponho abrirmos para um debate sobre como esses projetos de inovação cidadã dialogam com a realidade das lutas sociais e como podemos usa-los para construir a sociedade que queremos. Ou seja, se puderem ja pensar no projeto aplicado as realidades e transformações sociais, creio que dialogará mais com o formato do Emergências e com as rodas de conversa que estao acontecendo aqui! Peço que cheguem 9:45 para organizarmos o espaço e as apresentações. Qualquer duvida é mais rapido falar comigo pelo whatsapp ou telegram: (61) 98794021 Beijos e até amanha! Laura	2015-12-08T14:43:41+0000	1
1645390789044342_1648531282063626	be96c3c406691e270640042e34eab46e503344e5	Hoy publico para Fundación Alternativas en El País. _Las ciudades como grandes repositorios de abundancia_ (Quizá el mejor ejemplo del mundo es Basurama :) )  [...] El problema de la escasez es la mejor coartada del capitalismo. En un escenario de escasez se impone el paradigma de la competición y la selección de los mejores. Mientras que en abundancia_ el instinto de conservación se diluye y la concentración de capitales deja de tener sentido_ generando una ola de redistribución.	2015-12-08T09:02:37+0000	1648560035394084	e0a076971fe0db66d68ef83bef59a27b573ade2b	0	Excelente texto! recomendo muito!	2015-12-08T11:30:54+0000	1
1645390789044342_1648102372106517	5fded225abc3367309e92d85d7b3a40bff196dcb	Hola!!! Pessoal_ nosotros del Sinergia da Diversidad_ necesitamos de ayuda de los cibernéticos.. Estamos organizando todo nuestro material produzido para compartir y invitarlos a utilizarém los datos y quizás hacer analises. A pregunta es: cuál es el mejor sítio virtual_ libre_ politicamente correcto que podremos utilizar? <3 <3	2015-12-06T17:16:03+0000	1648137175436370	a9ea7ca77d675f089d01f9085af25c00f0d23da7	1	curti o datahub o/	2015-12-06T19:41:03+0000	0
1645390789044342_1648102372106517	5fded225abc3367309e92d85d7b3a40bff196dcb	Hola!!! Pessoal_ nosotros del Sinergia da Diversidad_ necesitamos de ayuda de los cibernéticos.. Estamos organizando todo nuestro material produzido para compartir y invitarlos a utilizarém los datos y quizás hacer analises. A pregunta es: cuál es el mejor sítio virtual_ libre_ politicamente correcto que podremos utilizar? <3 <3	2015-12-06T17:16:03+0000	1648133165436771	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	Ocorre-me do datahub ou o proprio github. estou curioso para ver quais outras sugestoes darao	2015-12-06T19:20:31+0000	1
1645390789044342_1648102372106517	5fded225abc3367309e92d85d7b3a40bff196dcb	Hola!!! Pessoal_ nosotros del Sinergia da Diversidad_ necesitamos de ayuda de los cibernéticos.. Estamos organizando todo nuestro material produzido para compartir y invitarlos a utilizarém los datos y quizás hacer analises. A pregunta es: cuál es el mejor sítio virtual_ libre_ politicamente correcto que podremos utilizar? <3 <3	2015-12-06T17:16:03+0000	1648140475436040	237cdcdf0c044003eedc242755e53f59a9112749	0	Será que a gente apresenta?	2015-12-06T20:01:33+0000	0
1645390789044342_1648102372106517	5fded225abc3367309e92d85d7b3a40bff196dcb	Hola!!! Pessoal_ nosotros del Sinergia da Diversidad_ necesitamos de ayuda de los cibernéticos.. Estamos organizando todo nuestro material produzido para compartir y invitarlos a utilizarém los datos y quizás hacer analises. A pregunta es: cuál es el mejor sítio virtual_ libre_ politicamente correcto que podremos utilizar? <3 <3	2015-12-06T17:16:03+0000	1648473438736077	237cdcdf0c044003eedc242755e53f59a9112749	0	Carnaval en Rio!	2015-12-08T04:28:11+0000	0
1645390789044342_1647646968818724	6fb475ad24690423045aaa2c7f2b663c22f0caea	https://www.youtube.com/watch?v=q3sR65O8lm4&list=PLBEcWL6RzBXxSsVFzyoTrg7XEtT6hrBjJ&index=5   ¡Qué bien Gilberto!	2015-12-04T23:29:18+0000	1647677555482332	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	para engajar, recompensar as conexões entre as pessoas: https://www.youtube.com/watch?v=vjvhcEcabJI	2015-12-05T03:56:57+0000	2
