post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
1645390789044342_1650970485153039	b03e5deb551c6ebec5eaca68ead00b16ff56a42d	Misterio Basurama	2015-12-17T21:14:52+0000	1650971175152970	8fcd85bcf2722e3614467f0ef90290c693ec940b	0	Desde Bogotá con cariño!	2015-12-17T21:20:27+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649363791980375	43d83941173cf572912aae6fa0cacfa2cce9176b	0	Pueden revisar y si les parece agregar datos :)	2015-12-11T16:23:30+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649364008647020	43d83941173cf572912aae6fa0cacfa2cce9176b	0	hasta ahora hay 27 correos	2015-12-11T16:25:15+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649370495313038	43d83941173cf572912aae6fa0cacfa2cce9176b	0	32 :)	2015-12-11T17:04:31+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649384945311593	ef2353565ec884ae261cdff4197f26b01194fd39	0	38	2015-12-11T18:38:09+0000	1
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649409925309095	43d83941173cf572912aae6fa0cacfa2cce9176b	0	49	2015-12-11T21:14:42+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649437558639665	43d83941173cf572912aae6fa0cacfa2cce9176b	0	55	2015-12-12T00:23:47+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649446798638741	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	57	2015-12-12T01:30:19+0000	2
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649568961959858	43d83941173cf572912aae6fa0cacfa2cce9176b	0	62	2015-12-12T13:52:19+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1649649791951775	43d83941173cf572912aae6fa0cacfa2cce9176b	0	66 :)	2015-12-12T21:04:51+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1650198211896933	43d83941173cf572912aae6fa0cacfa2cce9176b	0	70	2015-12-14T22:44:06+0000	1
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1650443068539114	43d83941173cf572912aae6fa0cacfa2cce9176b	0	73	2015-12-15T21:52:24+0000	0
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1650720318511389	43d83941173cf572912aae6fa0cacfa2cce9176b	0	83 :)	2015-12-17T02:47:12+0000	1
1645390789044342_1649363771980377	43d83941173cf572912aae6fa0cacfa2cce9176b	Estoy subiendo los correos_ nombres_ especialidad y grupo_ en un doc de google (por ahora) 	2015-12-11T16:23:16+0000	1650925181824236	fb68648420d874664c9bab7e10ec06c24ac019de	0	86	2015-12-17T16:47:50+0000	1
1645390789044342_1650729985177089	78e439ea167e0bdbf519903ff194d5382173644b	Vitor Grilo shared Oi Futuro_s photo to the group: Labicbr paralelo.	2015-12-17T04:00:35+0000	1650881118495309	bc41155588fca8cbd400c86ae6f87ef2bc43f4d5	0	https://www.facebook.com/CentraldeEditaisetcetal/?fref=ts	2015-12-17T12:59:47+0000	1
1645390789044342_1650676888515732	237cdcdf0c044003eedc242755e53f59a9112749		2015-12-16T21:30:40+0000	1650702501846504	25a16e89b9e78d512875ad6cc86cb290ccf03d62	0	Represión	2015-12-17T00:46:28+0000	2
1645390789044342_1650694581847296	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	Radio labic voltou. Muitos bugs ajustados_ alguns ainda nas fissuras. Hoje só para maiores de 18 anos. Um pouco da multiplicidade do Funk 	2015-12-16T23:49:28+0000	1650695141847240	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	1	Ya nigga!	2015-12-16T23:53:26+0000	1
1645390789044342_1650694581847296	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	Radio labic voltou. Muitos bugs ajustados_ alguns ainda nas fissuras. Hoje só para maiores de 18 anos. Um pouco da multiplicidade do Funk 	2015-12-16T23:49:28+0000	1650695171847237	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	1	One nation under the groove	2015-12-16T23:53:46+0000	1
1645390789044342_1650694581847296	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	Radio labic voltou. Muitos bugs ajustados_ alguns ainda nas fissuras. Hoje só para maiores de 18 anos. Um pouco da multiplicidade do Funk 	2015-12-16T23:49:28+0000	1650698365180251	1d15e02613f465f0085601b478a984bfab45db46	1	😍👏🔝	2015-12-17T00:10:25+0000	0
1645390789044342_1650694581847296	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	Radio labic voltou. Muitos bugs ajustados_ alguns ainda nas fissuras. Hoje só para maiores de 18 anos. Um pouco da multiplicidade do Funk 	2015-12-16T23:49:28+0000	1650694915180596	8fcd85bcf2722e3614467f0ef90290c693ec940b	0	Al aire?	2015-12-16T23:52:05+0000	1
1645390789044342_1650694581847296	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	Radio labic voltou. Muitos bugs ajustados_ alguns ainda nas fissuras. Hoje só para maiores de 18 anos. Um pouco da multiplicidade do Funk 	2015-12-16T23:49:28+0000	1650699095180178	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	0	;;; subindo novamente... são as tais fissuras de codificação de texto. É só reiniciar o streaming.	2015-12-17T00:18:02+0000	0
1645390789044342_1650694581847296	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	Radio labic voltou. Muitos bugs ajustados_ alguns ainda nas fissuras. Hoje só para maiores de 18 anos. Um pouco da multiplicidade do Funk 	2015-12-16T23:49:28+0000	1650700095180078	237cdcdf0c044003eedc242755e53f59a9112749	0	Aí sim!	2015-12-17T00:27:06+0000	0
1645390789044342_1650694581847296	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	Radio labic voltou. Muitos bugs ajustados_ alguns ainda nas fissuras. Hoje só para maiores de 18 anos. Um pouco da multiplicidade do Funk 	2015-12-16T23:49:28+0000	1650701275179960	2120e46d1b9ccc0e3fc91a51b868cd61fe9ecfb6	0	Tem um disco do Funkadelic com um silêncio entre as faixas absurdamente grande. Sempre fico na dúvida se o streaming parou, é trafego, ou se está tudo ok.	2015-12-17T00:37:21+0000	1
1645390789044342_1650607785189309	88c2c980a730e11430ac707eced3aef0707a0497	Hola_ amigxs_ lanzamos en la madrugada de hoy el Manual Básico de Juegos Con Neumáticos_ un video para compartir la experiencia de Plaza : Instrucciones de Uso en Labicbr =D  Esperamos que lo disfruten!!	2015-12-16T14:50:51+0000	1650608738522547	4dda380bcb24034a3997cb33924487585322a6f4	0	Q trichimba.. Felicitaciones a todos los de Plaza.	2015-12-16T14:55:56+0000	0
1645390789044342_1650376451879109	ef2353565ec884ae261cdff4197f26b01194fd39	compartilho recém-descoberta-abençoada: 	2015-12-15T15:56:05+0000	1650376788545742	24770810b59ef3805de423635f7b22bed4ac74e0	0	Ensacado é bom demais!	2015-12-15T15:59:02+0000	0
1645390789044342_1650376451879109	ef2353565ec884ae261cdff4197f26b01194fd39	compartilho recém-descoberta-abençoada: 	2015-12-15T15:56:05+0000	1650376935212394	237cdcdf0c044003eedc242755e53f59a9112749	0	Ual	2015-12-15T16:00:06+0000	0
1645390789044342_1650376451879109	ef2353565ec884ae261cdff4197f26b01194fd39	compartilho recém-descoberta-abençoada: 	2015-12-15T15:56:05+0000	1650476098535811	e0a076971fe0db66d68ef83bef59a27b573ade2b	0	Adorei!	2015-12-16T01:31:15+0000	0
1645390789044342_1650376451879109	ef2353565ec884ae261cdff4197f26b01194fd39	compartilho recém-descoberta-abençoada: 	2015-12-15T15:56:05+0000	1650488501867904	d4c565733335c33c04588440a9f4d0d81cf4e724	0	coisa boa!	2015-12-16T02:41:01+0000	0
1645390789044342_1650376451879109	ef2353565ec884ae261cdff4197f26b01194fd39	compartilho recém-descoberta-abençoada: 	2015-12-15T15:56:05+0000	1650606515189436	88c2c980a730e11430ac707eced3aef0707a0497	0	bom demais!!!	2015-12-16T14:43:36+0000	0
1645390789044342_1650444948538926	43d83941173cf572912aae6fa0cacfa2cce9176b	Les invito a dar la vuelta por el documento_ para incluir sus datos :) 	2015-12-15T22:07:47+0000	1650444985205589	43d83941173cf572912aae6fa0cacfa2cce9176b	0	Perdonen no es spam	2015-12-15T22:08:00+0000	1
1645390789044342_1650444948538926	43d83941173cf572912aae6fa0cacfa2cce9176b	Les invito a dar la vuelta por el documento_ para incluir sus datos :) 	2015-12-15T22:07:47+0000	1650445065205581	43d83941173cf572912aae6fa0cacfa2cce9176b	0	tampoco es para vender o regalar tarjetas de crédito ;)	2015-12-15T22:08:29+0000	1
1645390789044342_1650444948538926	43d83941173cf572912aae6fa0cacfa2cce9176b	Les invito a dar la vuelta por el documento_ para incluir sus datos :) 	2015-12-15T22:07:47+0000	1650462748537146	1d15e02613f465f0085601b478a984bfab45db46	0	Eu já inclui os meus <3 ;)	2015-12-15T23:43:33+0000	1
1645390789044342_1650230241893730	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	Renato Fabbri made Thomaz Barbosa and 8 others admins of the group Labicbr paralelo.	2015-12-15T02:37:31+0000	1650230831893671	c266b7f847ce0dab6aa6273523738e666383a428	0	qual a metodologia de escolha ?solicito revisão ? e mesmo status? kkkkkk	2015-12-15T02:42:52+0000	0
1645390789044342_1650230241893730	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	Renato Fabbri made Thomaz Barbosa and 8 others admins of the group Labicbr paralelo.	2015-12-15T02:37:31+0000	1650232558560165	c266b7f847ce0dab6aa6273523738e666383a428	1	me retira se possivel , tava zuando.	2015-12-15T02:54:18+0000	0
1645390789044342_1650230241893730	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	Renato Fabbri made Thomaz Barbosa and 8 others admins of the group Labicbr paralelo.	2015-12-15T02:37:31+0000	1650232031893551	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	te adiciono jow como admin, vc faz como preferir tb, vi q estava sozinho como admin, achei meio cabuloso e adicionei alguns de bate-pronto	2015-12-15T02:49:40+0000	0
1645390789044342_1650230241893730	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	Renato Fabbri made Thomaz Barbosa and 8 others admins of the group Labicbr paralelo.	2015-12-15T02:37:31+0000	1650232481893506	237cdcdf0c044003eedc242755e53f59a9112749	1	Cayio	2015-12-15T02:53:46+0000	0
1645390789044342_1650230241893730	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	Renato Fabbri made Thomaz Barbosa and 8 others admins of the group Labicbr paralelo.	2015-12-15T02:37:31+0000	1650232448560176	c266b7f847ce0dab6aa6273523738e666383a428	0	relaxa cara to zuando ,nem me adiciona.	2015-12-15T02:53:18+0000	1
1645390789044342_1650230241893730	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	Renato Fabbri made Thomaz Barbosa and 8 others admins of the group Labicbr paralelo.	2015-12-15T02:37:31+0000	1650233328560088	c266b7f847ce0dab6aa6273523738e666383a428	0	https://www.youtube.com/watch?v=pOhl5jmtmMA	2015-12-15T02:59:27+0000	0
1645390789044342_1650230645227023	237cdcdf0c044003eedc242755e53f59a9112749	Tamaluco_ Renato?	2015-12-15T02:40:54+0000	1650232055226882	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	rs, pq	2015-12-15T02:49:50+0000	0
1645390789044342_1650230645227023	237cdcdf0c044003eedc242755e53f59a9112749	Tamaluco_ Renato?	2015-12-15T02:40:54+0000	1650232111893543	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	(sempre)	2015-12-15T02:50:07+0000	0
1645390789044342_1650230645227023	237cdcdf0c044003eedc242755e53f59a9112749	Tamaluco_ Renato?	2015-12-15T02:40:54+0000	1650232198560201	237cdcdf0c044003eedc242755e53f59a9112749	0	Sadmnitraçãoaew! Kkkjkkj	2015-12-15T02:50:58+0000	0
1645390789044342_1650230645227023	237cdcdf0c044003eedc242755e53f59a9112749	Tamaluco_ Renato?	2015-12-15T02:40:54+0000	1650232451893509	237cdcdf0c044003eedc242755e53f59a9112749	1	Kkkkkkk chapadoioi	2015-12-15T02:53:20+0000	0
1645390789044342_1650230645227023	237cdcdf0c044003eedc242755e53f59a9112749	Tamaluco_ Renato?	2015-12-15T02:40:54+0000	1650232388560182	ce12a9bf67365f7b3b4e96d45cb4c0273816c40d	0	pode ser viaja total, mas melhor q eu sozinho de admin, a menos q vcs prefiram isso	2015-12-15T02:52:33+0000	1
1645390789044342_1650127341904020	caa85fe99dc14bd8fdba63b2db81a7c516b89b45	Buenas! Esta tarde_ 19hs_ empezamos a compartir la experiencia del #LABiCBR con la gente que tenemos aquí cerquita. Nos juntaremos en un aula de la Universidad Nac de Río Negro para compartir todo lo que nos pasó durante esos 15 días. Queremos charlar y debatir sobre el _laboratorio ciudadano_ como formato intensivo que permite (y potencia) relaciones transdisciplinares para el trabajo colaborativo_ pensar en los labs como nuevos espacios de movilización y participación... OK_ los mantendremos informados si hay novedades. Abrazos para tod*s! Ingrid/Mariano.	2015-12-14T15:59:41+0000	1650127905237297	caa85fe99dc14bd8fdba63b2db81a7c516b89b45	0	"Crear dos, tres... muchos labs, es la consigna".	2015-12-14T16:02:42+0000	2
1645390789044342_1650127341904020	caa85fe99dc14bd8fdba63b2db81a7c516b89b45	Buenas! Esta tarde_ 19hs_ empezamos a compartir la experiencia del #LABiCBR con la gente que tenemos aquí cerquita. Nos juntaremos en un aula de la Universidad Nac de Río Negro para compartir todo lo que nos pasó durante esos 15 días. Queremos charlar y debatir sobre el _laboratorio ciudadano_ como formato intensivo que permite (y potencia) relaciones transdisciplinares para el trabajo colaborativo_ pensar en los labs como nuevos espacios de movilización y participación... OK_ los mantendremos informados si hay novedades. Abrazos para tod*s! Ingrid/Mariano.	2015-12-14T15:59:41+0000	1650127978570623	081f53eaab67264a84d37bac7ee4f382fc103735	0	Acá "mapeando" el que sigue :)	2015-12-14T16:03:17+0000	1
1645390789044342_1650127341904020	caa85fe99dc14bd8fdba63b2db81a7c516b89b45	Buenas! Esta tarde_ 19hs_ empezamos a compartir la experiencia del #LABiCBR con la gente que tenemos aquí cerquita. Nos juntaremos en un aula de la Universidad Nac de Río Negro para compartir todo lo que nos pasó durante esos 15 días. Queremos charlar y debatir sobre el _laboratorio ciudadano_ como formato intensivo que permite (y potencia) relaciones transdisciplinares para el trabajo colaborativo_ pensar en los labs como nuevos espacios de movilización y participación... OK_ los mantendremos informados si hay novedades. Abrazos para tod*s! Ingrid/Mariano.	2015-12-14T15:59:41+0000	1650137175236370	9dfbe8ed930122805be51e08a178dad7e6578737	0	Que bueno! Cuenten después	2015-12-14T16:57:03+0000	1
1645390789044342_1650127341904020	caa85fe99dc14bd8fdba63b2db81a7c516b89b45	Buenas! Esta tarde_ 19hs_ empezamos a compartir la experiencia del #LABiCBR con la gente que tenemos aquí cerquita. Nos juntaremos en un aula de la Universidad Nac de Río Negro para compartir todo lo que nos pasó durante esos 15 días. Queremos charlar y debatir sobre el _laboratorio ciudadano_ como formato intensivo que permite (y potencia) relaciones transdisciplinares para el trabajo colaborativo_ pensar en los labs como nuevos espacios de movilización y participación... OK_ los mantendremos informados si hay novedades. Abrazos para tod*s! Ingrid/Mariano.	2015-12-14T15:59:41+0000	1650137241903030	081f53eaab67264a84d37bac7ee4f382fc103735	0	Seguro Mariana!	2015-12-14T16:57:36+0000	0
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649871335262954	2a87382d948abc9e94bb28de6d7585a85dc42359	0	Que saudade!	2015-12-13T15:27:25+0000	2
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649871648596256	e671adaa290117f75bf571f004009df8be569353	0	Ayñ 😍	2015-12-13T15:29:44+0000	1
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649879071928847	25a16e89b9e78d512875ad6cc86cb290ccf03d62	0	Parceros!	2015-12-13T16:07:40+0000	3
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649882615261826	1d15e02613f465f0085601b478a984bfab45db46	0	Queria estar aí rs 😍😍😍	2015-12-13T16:29:24+0000	0
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649896111927143	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5	1	Por favor.... Cuándo?	2015-12-13T17:44:14+0000	1
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649898598593561	081f53eaab67264a84d37bac7ee4f382fc103735	1	Lo antes posible! Por lo pronto, aquí hay una que se apunta :) Beso Querido!	2015-12-13T17:57:51+0000	0
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649903108593110	caa85fe99dc14bd8fdba63b2db81a7c516b89b45	1	Avisen que nos acercamos...	2015-12-13T18:19:56+0000	1
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649904668592954	a4464054c321a635280f05e036c51c31a79e8401	1	Hay que armar una en Tepepan para la mexicana Ingrid Hernández	2015-12-13T18:28:39+0000	2
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649918038591617	081f53eaab67264a84d37bac7ee4f382fc103735	1	Cuando quieras Erick!! Bienvenidos!!	2015-12-13T19:11:50+0000	0
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649918165258271	081f53eaab67264a84d37bac7ee4f382fc103735	1	Enjambre Punto Cece : Acá los espero!!	2015-12-13T19:12:46+0000	0
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649888315261256	081f53eaab67264a84d37bac7ee4f382fc103735	0	Espacio para la delgación mexicana por favor!!	2015-12-13T16:59:35+0000	2
1645390789044342_1649870955262992	8f1ec2c44e08cf4a209b2ea8ba51eec49e67a1e5		2015-12-13T15:25:54+0000	1649914928591928	672d25ddb9ad7fa3229ccf53b8e6ba1a6751cc7a	0	Una posada Labic? Yo pongo mi depa si quieren.	2015-12-13T18:54:33+0000	5
